ID	payment_type	power_consumption	HHH	HGEW	MTREG0G	MTKAU0G	MTSTR0G	MTBEB0G	MTSTA0G	MTBON0G	MTADE0G	MTALT0G	MTFAM0G	MTKDI0G	MTKLE0G	MTKKL0G	MTKGB0G	MTKGL0G	SCMWGR2	SCMWGR3	SCMWGR4	SCMWGR5	SCMWGR6	SCMWGR7	SCMWGR21	SCMWGR22	PHARM1	PHARM2	PHARM3	PHARM4	PHARM5	PHARM6	canceler
24946	2	4498	1	0	14	-3	3	1	5	1	9	5	7	6	2	3	8	2	3	5	3	4	4	5	2	3	5	3	4	4	2	5	yes
6740	2	2990	2	0	16	-9	4	1	5	4	5	5	6	6	3	3	3	3	2	3	4	4	2	4	2	1	5	1	1	5	5	7	no
21267	2	2136	2	0	14	-6	1	1	1	3	8	3	6	8	1	0	3	1	2	3	3	2	5	5	3	4	4	1	1	6	6	7	no
15269	1	1014	3	0	15	-8	3	2	4	3	6	5	2	5	4	0	6	1	2	5	4	2	1	4	5	1	1	6	7	1	1	7	yes
31762	2	2889																															no
9751	1	2549	1	0	13	-7	1	1	3	6	5	4	4	6	5	0	3	0	5	5	5	5	5	5	4	1	4	1	6	7	1	7	no
27988	2	1880	5	0	14	-7	1	2	4	3	7	5	7	10	1	0	6	2	2	5	5	1	1	2	4	1	3	1	4	6	6	6	yes
6490	2	4043	1	0	16	-3	1	1	2	1	7	6	7	10	2	6	3	2	4	5	1	2	2	3	2	1	1	1	3	1	5	7	no
8911	2	2715	1	0	16	-7	4	1	2	9	6	4	8	10	2	3	4	1	3	4	4	2	2	3	2	2	7	1	1	1	7	7	no
32267	1	719																															no
6658	2	2937	2	1	16	-8	1	1	1	5	7	5	8	8	1	6	2	3	5	4	2	5	2	3	4	1	7	1	3	7	2	7	no
9593	1	2018	1	0	16	-7	4	1	3	9	9	3	9	10	1		8	1															no
1965	2	2054	10	0	15	-2	1	4	4	6	7	5	1	4	1	0	8	0	1	4	1	2	1	3	1	3	5	2	5	1	1	7	no
23700	2	3268	1	0	14	-8	4	1	3	2	9	5	8	8	1	6	6	0	4	1	3	3	5	3	3	1	4	2	7	1	4	7	no
5303	2	4332	1	0	15	-9	1	1	1	3	9	4	5	10	1	0	6	1	3	2	4	4	1	3	4	2	1	1	1	3	7	7	no
2112	2	3914	1	0	14	-6	3	1	8	7	1	4	8	10	4	3	5	1	2	1	5	1	5	4	3	5	2	6	7	4	5	7	no
1937	2	3437	1	0	16	-6	1	1	4	5	8	4	9	10	1	0	1	1	1	1	3	2	2	3	2	1	2	4	7	5	1	1	no
26593	2	1631																															no
19702	2	3199	2	0	14	-7	1	1	2	4	8	4	9	6	1	0	5	0	4	1	4	1	1	5	5	1	7	2	3	5	3	5	no
1839	2	2689	2	0	16	-8	4	1	9	3	9	4	7	9	4	6	2	2	1	1	2	3	1	2	1	1	4	6	7	1	6	6	yes
2596	2	1923	1	0	16	-9	1	1	2	5	9	5	4	9	2	0	7	3	4	4	3	2	1	3	4	3	1	1	1	2	7	7	no
28294	2	1543	1	0	12	-6	1	1	5	7	9	5	4	10	1	0	8	1	1	4	3	2	3	3	5	5	4	1	6	2	1	3	no
34164	2	1669																															no
21361	2	2896																															no
26513	2	2215																															no
12768	2	1816	1	0	13	-9	4	1	3	2	5	3	4	6	4	6	9	1	5	1	1	5	3	5	4	2	6	1	3	2	2	6	yes
30563	2	4795	1	0	16	-8	2	1	7	3	3	5	6	3	7	0	1	0	5	1	4	5	1	1	5	3	4	4	1	1	3	7	no
34896	2	1963																															no
6649	2	3105	1	0	13	-7	1	1	5	1	8	5	8	2	5		9	2															no
4153	2	6218	1	0	14	-5	3	1	2	2	7	4	2	1	1	0	4	0	3	3	3	3	4	4	4	3	7	2	1	5	5	6	no
8531	2	745	4	0	16	-7	4	2	3	9	7	5	6	4	2	0	8	0	5	5	2	2	4	5	2	4	2	1	4	1	5	7	no
7287	2	2284	1	0	14	-9	1	1	9	1	7	4	7	7	7	0	3	2	1	1	2	4	1	5	4	3	5	1	1	5	7	7	yes
25091	2	4086	2	0	14	-4	1	1	9	2	9	3	7	10	2		5	1															no
6068	2	1381	8	0	14	-7	1	3	2	6	9	4	4	10	2	0	9	0	3	4	4	3	1	4	1	2	3	4	2	5	2	7	no
20444	2	2087	4	0	16	-8	1	2	4	6	9	5	3	9	3	0	3	2	2	5	5	1	2	1	2	3	6	1	7	4	4	6	no
30314	1	1863	7	0	15	-4	1	3	2	1	9	7	2	3	1	0	3	0	1	5	2	1	1	5	5	3	1	1	6	1	1	7	no
37356	1	1722	1	0	13	-5	1	1	8	4	9	5	6	7	2	0	8	0	3	3	4	3	3	3	1	1	4	2	3	5	6	6	no
13210	2	760	1	0	15	-8	2	1	5	4	8	4	8	10	5	6	3	3	3	5	3	5	3	1	1	4	1	2	1	4	1	7	no
20350	2	3649	1	0	16	-6	2	1	4	1	8	5	8	10	1	0	3	0	3	2	4	1	2	3	4	2	5	1	6	1	7	7	no
21150	1	6150	1	1	16	-6	3	1	4	9	2	4	9	10	1		7	1															no
5541	2	916	3	0	16	-8	1	2	1	3	6	3	2	8	5	3	4	0	1	2	5	3	2	2	1	2	2	1	4	5	5	6	no
34276	2	6396	2	0	13	-7	3	1	9	1	8	6	8	10	7	0	7	3	4	1	3	4	1	3	4	1	1	1	1	1	5	7	no
37543	2	1972	1	0	16	-9	3	1	3	3	5	3	7	10	2	0	7	3	2	4	1	3	3	3	5	1	1	1	6	7	1	3	no
21846	2	1360	0	1	16	-8	1	0	5	6	8	4	4	5	2	6	2	0	5	4	2	5	3	2	2	2	1	2	6	1	7	7	no
28621	2	3529	3	0	15	-9	1	2	5	1	8	5	9	9	3	0	2	1	2	4	3	3	5	3	1	2	7	2	2	5	4	4	yes
1916	2	1536	9	0	13	-4	1	3	4	5	7	6	5	5	2	3	2	0	1	1	3	5	1	3	5	4	1	5	4	5	1	1	no
33170	2	3402	1	0	13	-7	1	1	4	2	5	5	7	9	2	3	5	1	2	4	5	1	2	1	5	1	6	1	1	5	6	6	no
26051	2	1838	2	0	12	-2	3	1	6	4	4	4	3	9	4	0	5	1	1	2	2	4	2	2	4	1	5	1	7	2	1	1	no
21355	2	2374	1	0	15	-3	1	1	2	1	6	4	3	8	4	0	5	1	5	5	2	5	1	4	5	1	7	1	7	1	1	2	no
38574	2	1062	5	0	12	-4	3	2	5	4	6	5	5	7	4	0	6	1	1	2	5	1	5	4	4	5	6	2	7	5	1	3	no
10582	2	3244	1	0	14	-8	1	1	1	2	7	3	5	10	1	0	5	0	4	2	4	4	2	1	1	4	2	1	1	6	6	7	no
23942	2	1153	1	1	13	-7	2	1	8	1	9	5	9	8	1	0	2	0	3	3	2	3	3	4	3	3	5	1	7	1	5	7	yes
3607	2	4394	1	2	14	-6	1	1	3	3	7	4	8	2	5	6	3	2	1	1	5	1	4	1	3	5	5	1	7	1	1	7	yes
28904	2	3201	1	0	14	-8	1	1	1	1	9	5	6	10	2	3	5	1									3	3	3	4	1	3	no
15002	2	2998	1	1	16	-9	1	1	2	1	7	6	6	10	2	3	9	1	5	5	5	1	2	5	3	4	5	2	7	4	5	7	no
2631	2	4629	1	0	13	-7	1	1	2	1	6	5	6	7	3	0	3	0	5	5	1	4	1	3	4	1	1	1	1	1	3	6	no
37709	2	1763	1	0	13	-9	1	1	4	3	9	5	7	8	3	0	6	0	1	5	4	3	5	4	1	4	6	2	7	4	3	7	no
36701	2	3224	2	0	14	-6	1	1	1	2	2	5	6	10	1	0	6	1	4	2	4	4	2	3	1	3	6	2	1	5	6	7	no
4502	2	9617	1	0	16	-8	3	1	2	7	9	4	6	7	1	6	1	0	5	4	2	5	3	4	3	1	2	1	1	6	6	7	no
9217	1	2336	1	0	16	-8	2	1	6	4	8	3	2	4	3		7	0															no
33128	2	766	11	0	15	-6	1	4	3	4	7	5	1	1	9	0	2	0	3	2	5	2	1	2	4	5	6	4	6	1	5	7	no
35961	2	2959	4	0	16	-4	3	2	4	6	9	5	3	6	5	0	6	0	2	4	2	1	1	5	1	1	1	2	6	1	1	7	no
19434	2	3221	2	0	16	-9	1	1	6	2	6	5	9	8	2		1	3															no
28457	2	5037	1	0	16	-9	4	1	3	8	6	4	7	10	2	3	7	2	5	1	3	4	1	4	3	3	2	2	7	1	5	7	no
35263	2	2427	3	0	15	-8	1	2	2	9	5	3	7	7	5	0	3	0	5	4	2	5	1	2	5	3	2	1	7	7	5	4	no
32909	2	1499	5	0	16	-7	1	2	1	2	9	5	7	2	2	0	1	0	3	4	4	3	3	3	2	4	5	1	6	1	2	6	no
21556	2	4317	5	0	15	-3	1	2	2	6	8	3	4	8	3	0	6	0	2	5	3	5	5	5	2	1	3	1	7	2	3	6	no
33995	2	2641	1	0	16	-8	4	1	8	2	8	6	9	6	1	3	2	3	5	5	1	3	2	5	1	3	6	4	6	3	7	7	no
33564	2	726																															no
37403	2	1506	1	0	13	-9	1	1	6	2	9	5	7	9	2		8	1															no
23048	3	4268	1	1	14	-6	4	1	3	1	8	4	3	2	3		8	3															no
34950	2	6787																															no
9414	2	2935	1	0	13	-5	3	1	3	1	1	6	8	7	3	0	4	2	5	5	5	5	4	2	4	3	1	2	1	1	1	7	yes
13535	1	1677	1	0	16	-8	1	1	1	1	7	6	5	1	1	6	6	0	1	2	5	1	1	1	1	5	7	2	1	5	3	5	no
26426	2	1719	5	0	16	-7	3	2	3	4	9	5	3	10	1	6	9	2	1	1	4	2	1	3	4	1	3	7	7	1	3	5	no
17774	2	1577	1	0	14	-9	4	1	9	2	4	6	8	10	1	3	6	2	1	1	5	1	1	1	5	1	7	4	1	3	7	6	no
36836	2	2070	1	0	16	-9	1	1	3	1	7	5	8	8	2		7	0															no
11152	2	1537	1	0	15	-4	1	1	3	3	6	4	4	8	2	3	7	0	3	1	1	4	4	5	3	1	7	2	1	4	3	4	no
19042	2	1541	1	1	15	-5	2	1	9	6	6	4	8	9	5	6	8	3	5	4	1	4	2	4	1	3	7	5	3	3	6	4	no
38219	2	7937	1	0	12	-9	1	1	9	1	7	5	5	10	1	6	9	1	4	4	2	4	1	5	1	4	6	4	2	7	3	7	no
2800	2	2434	7	0	13	-5	1	3	4	4	7	4	5	10	1	3	2	0	3	5	1	5	5	4	4	4	7	2	5	3	1	3	no
22352	2	1444																															no
34069	2	1800	3	0	13	-4	4	2	6	8	1	3	6	5	3		6	3															no
25307	2	1375	4	1	16	-6	3	2	7	5	8	4	7	6	2	3	6	0	1	5	4	4	1	4	5	2	2	7	7	4	2	6	no
2446	2	861	4	1	13	-5	2	2	7	4	9	5	2	3	2	0	5	0	5	5	2	2	1	5	4	1	1	1	7	2	1	4	no
14134	1	3	5	0	13	-5	1	2	3	5	6	6	3	5	3	0	4	2	1	1	5	5	4	2	1	3	6	1	3	7	2	3	no
33952	2	1129	4	0	15	-7	2	2	9	9	7	3	4	6	3	3	3	0	4	1	2	4	2	1	5	2	4	5	7	5	4	5	no
14001	1	2231	1	0	16	-9	1	1	2	1	3	4	8	8	2		4	2															no
14242	2	284	6	0	13	-5	1	3	2	1	9	7	1	8	1	0	2	0	3	4	3	4	1	1	4	3	6	1	6	2	1	3	no
18099	2	2699																															no
35875	2	4029																															no
23405	2	2754	1	0	14	-9	1	1	1	3	8	4	6	10	1	0	8	0	1	1	4	2	5	4	2	2	7	2	1	5	4	6	no
11816	2	6991	1	0	16	-8	1	1	3	2	9	4	6	8	2	0	4	0	5	1	1	5	5	4	4	1	5	1	6	1	6	7	no
30734	2	3264	2	0	16	-8	1	1	1	1	6	5	7	10	1	0	2	3	1	1	5	5	1	3	4	5	2	1	1	6	6	7	no
13778	2	4279	1	0	16	-6	1	1	1	1	9	6	7	10	2	3	4	1	2	3	5	1	2	4	5	5	5	1	1	2	7	7	no
2391	2	5655	1	0	12	-2	1	1	9	2	9	5	7	9	8	3	1	2	5	1	5	4	5	5	5	1	1	6	7	6	2	3	no
23369	2	2283	1	0	14	-7	3	1	5	3	5	5	9	8	1	3	6	2	2	2	4	3	5	1	1	2	5	6	7	4	2	6	no
1479	2	4552	2	1	14	-7	4	1	5	4	6	5	7	9	1	0	4	2	1	5	4	4	3	3	2	1	1	5	6	4	1	7	no
958	1	759																															no
4584	2	3672																															no
10817	2	355	3	1	13	-6	4	2	3	8	9	3	6	6	5	3	1	0	1	5	5	5	1	1	5	1	2	1	6	3	1	7	no
30399	2	4957	3	0	13	-9	2	2	5	5	7	5	5	9	5	0	5	0	1	2	3	5	1	4	1	2	1	2	1	1	1	7	no
28455	2	631	3	1	16	-2	2	2	9	3	6	5	5	4	8	0	7	2	4	5	3	5	4	3	5	1	4	2	7	1	1	7	no
38570	1	1665	2	1	13	-4	1	1	7	7	4	3	9	10	2		3	0															no
340	1	1484	2	0	15	-6	3	1	4	1	9	5	3	9	3	3	4	0	3	1	5	5	5	3	1	2	7	6	7	4	4	6	no
11949	1	5382	1	0	16	-9	1	1	3	1	9	5	6	8	2	0	9	0	4	2	4	3	1	3	3	1	6	1	6	3	5	7	no
29756	1	805	2	0	14	-4	3	1	4	7	3	3	8	6	3	3	3	0	1	1	4	1	3	2	2	1	7	3	1	5	1	5	no
29591	2	4958	3	0	14	-8	1	2	2	3	4	6	3	9	2	0	5	1	4	5	5	5	1	2	1	5	7	2	3	5	3	5	no
27825	1	1863	5	1	16	-8	3	2	6	4	3	4	7	10	3	3	3	0	2	4	3	3	2	4	1	1	7	2	7	3	1	5	no
12644	1	869	1	0	16	-8	1	1	1	1	9	5	7	10	1	3	8	2	3	2	2	1	5	2	3	4	6	1	1	5	6	6	no
24281	2	2152	1	0	14	-8	1	1	1	1	9	4	8	8	6	3	4	3	1	1	5	4	1	3	4	1	6	2	7	4	4	7	no
15100	2	1547	1	0	16	-5	1	1	2	5	9	5	8	3	4		4	0															no
35688	2	2676	1	0	16	-7	4	1	2	7	9	5	9	7	1	6	1	3	3	1	5	3	3	5	3	2	2	1	6	1	5	7	no
4781	2	4085	1	0	14	-6	1	1	2	8	9	5	3	10	1	6	3	0	1	1	5	1	4	1	3	5	5	1	7	1	1	7	no
17229	1	3312	4	1	16	-7	3	2	6	5	4	4	5	9	1	0	4	2	2	3	4	3	1	4	2	1	1	2	1	4	6	6	no
17573	1	6524	2	1	12	-5	3	1	7	9	8	2	9	8	6		3	0															no
26683	2	1337	6	1	12	-2	3	3	8	7	9	4	3	3	1	0	8	0	1	5	4	1	1	1	1	3	1	6	7	4	1	2	no
9185	1	20	1	0	16	-8	4	1	7	1	9	5	8	10	3	3	3	1	5	2	2	4	5	4	5	1	6	1	1	2	3	6	no
15101	2	2672	1	0	13	-5	1	1	3	6	9	6	6	9	3	3	8	1	5	1	4	3	3	1	4	4	7	1	3	3	1	3	no
26885	2	3852	1	0	16	-9	3	1	5	9	5	3	9	10	2	3	6	2	2	3	4	5	2	1	2	1	3	1	1	5	7	7	no
34035	1	5958	1	0	14	-9	2	1	5	8	7	4	8	9	2		5	0															no
15432	1	44	4	1	15	-5	2	2	8	9	5	3	4	8	3	6	7	0	3	1	5	3	2	1	1	3	1	1	7	4	1	7	no
11410	1	4637	2	0	16	-9	4	1	3	3	9	4	5	7	3	3	3	3	5	5	1	2	4	5	1	4	1	3	3	4	1	6	no
2659	2	7853	1	0	13	-8	3	1	6	4	7	4	7	10	1	0	2	2	1	3	2	5	3	4	3	1	4	6	7	1	3	6	no
13632	1	2136	2	0	16	-9	1	1	1	2	9	6	3	9	2	0	2	0	2	4	5	3	1	3	5	1	6	1	1	6	6	7	no
14609	2	2884	2	0	14	-8	3	1	6	1	8	5	4	6	4	3	4	0	3	3	4	3	3	5	4	2	1	2	2	4	6	7	no
21761	2	1696	1	0	14	-7	1	1	1	2	2	5	3	1	9	0	9	0	3	1	3	4	5	5	3	2	7	2	2	5	5	3	no
8971	1	1846	8	2	13	-2	4	3	4	9	1	3	5	4	3	3	9	0	5	1	5	1	2	1	2	5	6	1	2	3	5	7	no
10857	2	2487	1	0	15	-2	1	1	8	3	4	4	6	10	2	0	7	2	3	3	3	3	3	3	1	1	3	2	1	5	5	6	no
12776	2	3653	1	0	15	-5	1	1	4	1	9	4	8	1	2	3	3	3	5	4	4	1	3	3	3	4	7	2	7	4	4	6	no
23575	2	3239	1	0	15	-8	4	1	8	2	1	4	9	10	2	0	3	1	5	5	3	2	2	3	3	4	1	2	3	3	5	7	no
7989	2	1756	3	0	14	-8	3	2	4	8	7	3	3	9	1	0	3	0	3	2	5	1	5	4	1	1	6	1	7	4	1	6	no
1521	2	5486	4	0	14	-7	3	2	4	4	6	8	6	9	4	3	4	3	4	3	3	1	4	5	3	4	7	2	1	4	4	6	no
24730	1	0	0	1	13	-1	3	0	9	7	5	4	7	4	7		4	0															no
23069	2	1324	1	0	13	-5	1	1	6	2	5	4	5	7	2		6	0															no
6304	1	839	1	0	15	-8	3	1	2	2	8	3	7	8	3	0	6	3	3	1	2	5	2	3	5	1	2	6	7	1	2	6	no
15351	2	3357	1	0	16	-6	1	1	2	2	7	3	8	10	1	0	5	0	5	2	1	2	2	1	1	1	5	1	1	3	7	7	no
10929	2	1700																															no
24563	2	1522																															no
23190	2	2594																															no
16929	2	4042	1	0	12	-8	1	1	5	1	8	5	7	10	2		3	1															no
8588	1	58	1	0	12	-2	1	1	9	4	4	2	5	4	2	0	2	0	2	5	2	1	5	2	2	4	7	1	7	2	1	2	no
9160	1	714	2	0	13	-5	1	1	4	3	7	5	5	6	2	0	5	0	5	3	1	5	2	4	2	4	7	3	4	6	3	5	no
33553	2	6142	1	0	14	-8	1	1	1	1	8	6	7	10	3	3	6	3	4	4	1	1	2	3	1	3	1	4	7	4	1	3	no
10698	2	1507	7	0	16	-8	1	3	4	2	8	7	2	5	1	3	1	2	5	1	2	4	4	5	5	5	4	1	6	4	4	6	no
12333	2	86	7	0	13	-4	3	3	3	3	9	6	1	6	1	6	2	2	3	5	2	2	1	5	5	1	1	5	1	2	1	3	no
16904	2	4141	1	0	16	-6	3	1	6	2	8	5	7	7	2	0	3	0	3	2	2	2	4	2	4	3	3	7	7	5	6	6	no
22248	2	1519	6	0	15	-6	1	3	4	2	8	5	2	3	2	0	6	0	5	5	1	2	5	4	2	3	3	1	4	5	6	5	no
25659	2	2526	5	0	15	-6	3	2	4	4	9	5	4	6	2	0	2	0	2	2	5	3	2	1	3	5	6	1	7	1	6	7	no
18677	2	3511	1	0	16	-9	3	1	5	7	7	4	7	7	2		6	3															no
25862	1	1856	1	1	14	-6	3	1	2	8	7	4	1	10	4	6	5	2	2	4	5	1	2	3	3	2	5	1	6	1	5	2	no
17164	2	1450	3	2	16	-8	1	2	4	9	9	2	8	6	4	6	3	0	3	3	5	3	1	3	2	2	5	1	7	1	7	7	no
31077	2	3964	1	0	16	-9	3	1	8	5	9	6	6	10	5	6	2	3	2	2	3	3	1	3	5	3	2	6	7	2	3	7	no
26948	2	1854	25	2	12	-6	3	5	4	5	3	4	1	4	5	0	8	0	1	5	4	4	1	5	5	2	3	5	7	1	2	5	no
19104	1	703	5	0	14	-5	1	2	2	2	8	6	3	2	2	0	4	0	5	2	5	3	1	4	5	3	1	1	6	1	2	6	no
23459	2	1611	10	0	14	-5	1	4	2	2	8	6	2	1	2	0	5	0	4	5	4	2	1	5	4	2	2	2	5	1	1	7	no
16847	2	1731	1	0	16	-9	3	1	5	4	6	4	7	7	1	0	9	2	3	1	4	1	3	4	3	5	5	2	7	4	2	6	no
28559	1	112																															yes
5098	2	3489	2	0	12	-3	1	1	7	3	6	5	6	9	4	0	7	1	5	2	1	3	2	4	2	4	7	1	7	2	1	2	no
18173	2	6171	1	0	12	-3	1	1	9	2	2	6	9	8	7	6	5	2	5	1	5	4	4	1	3	5	6	3	7	5	2	1	no
1820	1	188	1	0	16	-9	1	1	1	6	8	4	6	6	1	6	3	2	2	3	2	5	3	2	1	3	5	1	7	1	7	7	no
22226	1	505	5	1	16	-6	3	2	8	7	3	3	9	8	6	3	7	0	3	2	4	4	3	1	1	1	6	1	6	4	5	1	no
5758	2	1207	1	0	12	-7	3	1	5	4	9	4	9	10	3	0	5	2	5	1	1	5	4	5	2	2	3	2	7	4	4	7	yes
22345	2	2430	7	2	13	-7	2	3	9	5	5	5	2	8	3	6	8	0	5	5	3	5	4	4	5	1	2	6	7	2	3	6	no
25519	1	287	4	0	15	-5	1	2	2	8	7	3	4	5	4		2	0															no
26011	2	1057	3	0	15	-2	2	2	6	8	9	4	5	9	1	0	7	0	5	4	1	2	3	3	1	4	5	1	7	3	2	7	no
14729	2	3484	2	0	14	-9	2	1	7	4	7	4	5	3	5	6	4	3	1	1	4	1	1	3	3	2	5	1	2	4	7	7	yes
17840	2	575	5	0	16	-7	1	2	1	6	1	3	4	10	1	6	8	0	3	5	4	1	4	5	2	4	5	1	6	4	6	2	no
30418	2	2228	2	1	13	-8	3	1	8	2	5	6	5	8	8	0	2	1	5	1	2	5	3	3	5	2	2	6	7	1	3	6	no
23471	2	1621	4	0	12	-4	1	2	5	6	8	4	5	9	3		6	0															no
35036	2	2885	1	0	14	-7	1	1	2	3	6	3	9	10	1	3	8	0	4	1	2	4	5	5	5	2	6	2	1	4	7	6	no
20662	2	3663	1	1	14	-8	3	1	7	1	6	5	7	10	3		3	3															no
38326	2	1539	1	0	14	-8	1	1	4	2	8	4	7	10	3	0	2	2	1	4	4	5	5	4	3	5	2	2	1	5	6	7	no
32701	2	1074	5	0	14	-9	1	2	5	3	8	4	5	10	2	0	5	2	2	2	4	1	1	4	2	2	2	1	4	5	6	5	no
36020	2	1086	1	1	14	-7	3	1	5	6	8	5	8	3	2	0	7	0	2	3	4	1	1	3	5	1	5	1	1	5	5	6	no
26662	1	469	9	0	12	-6	1	3	7	5	7	3	3	6	2		1	0															no
1945	2	1190	8	0	13	-2	1	3	6	3	9	6	2	4	2	0	1	0	3	1	1	5	5	1	4	2	7	4	1	1	7	5	no
18449	2	6173	1	0	16	-8	4	1	3	3	6	5	9	9	1	0	8	2	4	4	5	4	5	1	5	4	5	7	7	5	5	7	no
37193	2	1344	1	0	14	-7	2	1	5	6	6	3	5	6	2	0	5	1	5	1	5	1	4	2	2	5	4	1	4	5	5	6	no
25961	2	1273	8	0	16	-8	1	3	5	3	7	4	5	3	2	0	1	0	1	5	2	5	1	4	5	1	7	2	6	1	1	7	no
24457	1	1905	1	0	16	-4	4	1	6	1	9	6	4	6	2	6	5	0	5	5	1	4	2	1	1	2	1	1	1	1	6	7	no
21889	2	730	5	2	12	-6	1	3	5	7	8	5	5	7	3		1	0															no
19920	1	1900	8	0	13	-6	1	3	4	1	8	6	2	6	5	0	2	0	3	3	5	1	3	2	2	4	5	4	2	5	3	6	no
3310	2	1743	14	0	13	-4	1	4	6	6	8	6	3	3	6		5	0															no
25259	2	3573	3	0	14	-8	4	2	2	3	4	4	7	9	3	0	4	0	1	5	4	2	1	3	5	1	2	2	3	6	1	5	no
4764	1	0	1	0	14	-4	1	1	3	7	2	2	6	1	2	0	4	3									5	1	1	6	6	7	no
33331	2	5913	2	0	16	-9	1	1	1	1	6	5	5	10	2	6	8	0		1			4				7	1	2	4	6	6	no
16726	1	3345	5	0	15	-6	1	2	1	5	1	7	1	4	1	0	5	0	2	4	5	1	1	4	3	4	2	1	7	1	6	7	no
23521	2	432	1	0	12	-5	3	1	4	2	6	3	7	10	4		7	1															yes
8794	1	2732	2	0	16	-7	3	1	8	4	1	3	9	7	7	6	3	3	1	3	4	2	3	3	5	1	2	1	7	1	1	7	no
6763	1	1958	13	0	16	-7	1	4	4	9	8	3	5	2	4	0	5	0	4	4	4	5	4	1	1	1	1	1	7	1	6	7	no
30506	2	3258	1	1	14	-8	1	1	1	3	7	4	7	4	1	3	4	2	2	1	5	4	1	5	3	1	6	1	1	5	6	7	no
11173	2	4746																															no
35904	2	3181	7	0	12	-2	1	3	8	3	6	5	2	4	1	0	4	0	2	1	5	1	4	3	3	5	1	6	7	4	4	5	no
13356	2	874	5	1	16	-7	1	2	1	2	5	6	1	4	5	3	1	0	4	4	4	4	2	1	5	5	4	1	7	2	3	6	no
29655	2	8351	2	0	14	-7	2	1	7	1	6	5	6	10	2		5	3	5	5	3	1	2	4	3	2	7	2	1	4	4	5	no
2890	2	1620	1	0	16	-9	4	1	1	2	7	6	7	3	1	6	1	0	1	1	3	4	1	2	1	3	1	7	7	4	6	7	no
33234	2	3384	2	0	15	-9	2	1	7	5	5	4	7	9	1	0	5	1	4	5	4	4	4	4	2	2	6	2	2	1	6	6	no
26816	2	7180	2	0	16	-8	1	1	1	1	3	5	2	10	1	0	3	0	2	5	3	1	2	2	2	1	1	1	6	1	7	7	no
37254	2	2625	1	0	12	-4	3	1	6	1	8	6	7	10	3	0	6	0	1	2	4	4	3	2	3	1	7	5	6	6	1	1	no
21648	1	1192	5	4	16	-9	3	3	7	4	6	4	3	8	2		2	3															no
17838	2	3544	1	0	13	-9	1	1	2	1	2	5	4	7	2		5	2															yes
33935	2	1997	7	1	14	-8	1	3	2	2	9	4	2	6	1	0	3	2	5	4	5	2	1	5	4	4	1	1	6	1	2	6	no
18943	2	456	2	0	13	-9	4	1	8	7	9	4	7	10	6	0	2	0	2	5	2	2	1	3	1	2	7	2	7	1	1	4	no
18307	2	2393	6	0	16	-5	1	3	1	7	9	7	1	6	3		6	0															no
14008	2	741	4	0	16	-8	3	2	7	5	8	6	4	8	1	0	8	0									5	1	4	7	5	6	yes
23052	2	1863	7	0	12	-6	1	3	8	8	8	5	1	10	3		4	0															no
555	2	598	64	3	15	-4	1	5	4	2	5	6	1	1	1	3	9	0	1	4	4	2	2	5	1	1	5	4	2	4	5	6	no
37159	2	1208	1	0	14	-9	4	1	8	2	9	5	7	10	2	0	6	3	3	1	4	4	3	4	3	1	2	2	6	4	5	7	no
15302	2	0	1	0	16	-8	2	1	8	8	3	4	9	8	2		2	3															no
27468	2	7469	1	3	14	-7	3	1	4	8	1	3	7	10	1	0	8	2	1	1	5	2	1	1	4	1	5	2	2	5	6	7	no
19111	2	1594																															no
9305	2	816	2	0	16	-8	1	1	1	8	7	5	2	8	1	0	3	0	2	1	4	1	5	5	5	5	5	7	7	5	6	6	no
26651	2	69	1	0	15	-8	1	1	8	2	7	5	5	9	1	3	6	2	3	3	4	2	1	3	1	1	6	1	3	4	6	7	no
3888	2	1293	1	0	15	-8	1	1	5	2	9	6	6	6	1	3	7	3	5	1	4	3	1	5	5	3	2	1	2	2	4	7	no
17930	2	2114	1	0	14	-8	4	1	7	1	7	6	8	10	5	0	7	3	1	1	5	1	1	3	3	3	2	4	7	4	1	6	no
6528	2	1541																															no
12149	1	2128	2	0	14	-8	1	1	4	4	3	4	8	9	1	0	5	0	1	4	4	2	1	1	3	3	5	2	7	4	3	7	no
34711	2	4561	1	0	13	-6	3	1	6	1	8	6	5	7	1	0	3	1	2	4	4	1	3	5	2	2	7	2	2	5	6	4	no
27260	2	3427																															no
27701	2	3083	1	0	14	-8	1	1	1	1	8	5	6	4	1		9	0															no
9374	1	401	1	0	16	-8	4	1	9	4	6	4	5	10	2	6	1	3	2	1	5	4	1	4	5	1	6	2	7	1	6	7	no
33761	2	2714																															no
18556	2	1612	4	0	16	-7	4	2	5	4	9	5	4	8	3		3	1															no
8563	2	1187	1	0	14	-8	1	1	1	5	5	4	8	10	3	0	9	1	1	1	5	1	1	3	5	3	7	2	1	5	2	3	no
31921	2	3016	1	0	14	-7	1	1	1	4	6	3	8	8	1	0	6	2	1	1	5	5	1	1	1	1	6	1	1	7	5	7	no
33029	2	1434	6	0	15	-4	1	3	3	4	9	5	3	3	1	0	1	0	2	3	4	1	2	4	2	2	6	1	3	5	3	3	no
8126	2	745	1	1	14	-9	3	1	8	8	9	4	7	10	3		5	1															no
