ID	payment_type	power_consumption	HHH	HGEW	MTREG0G	MTKAU0G	MTSTR0G	MTBEB0G	MTSTA0G	MTBON0G	MTADE0G	MTALT0G	MTFAM0G	MTKDI0G	MTKLE0G	MTKKL0G	MTKGB0G	MTKGL0G	SCMWGR2	SCMWGR3	SCMWGR4	SCMWGR5	SCMWGR6	SCMWGR7	SCMWGR21	SCMWGR22	PHARM1	PHARM2	PHARM3	PHARM4	PHARM5	PHARM6
7527	2	1784	2	0	15	-7	1	1	2	6	5	4	5	7	2	0	4	0	5	1	3	3	1	3	5	2	5	1	4	7	1	5
30427	1	2447	1	0	16	-5	1	1	1	1	7	4	6	9	1		5	1														
4722	2	664	4	0	12	-6	1	2	4	2	6	6	2	2	2		6	0														
16935	2	1441																														
36307	2	1181	2	0	13	-5	5	1	8	4	3	4	8	9	2	3	6	0	5	1	1	3	5	5	3	5	2	6	7	4	5	5
27152	2	2742	0	3	12	-4	5	0	9	1	4	5	8	7	8		1	0														
29975	2	1086	7	0	16	-8	1	3	1	3	7	6	4	5	3	3	1	0	3	5	4	2	5	5	3	3	4	1	7	3	3	7
2999	1	3459	2	1	13	-9	1	1	8	2	9	5	7	8	4	6	2	0	5	2	2	4	5	1	4	3	2	1	2	2	2	7
35392	2	1285	10	1	12	-2	1	4	8	3	9	5	1	6	1		2	0														
19194	2	12	1	1	15	-7	2	1	8	4	4	3	9	8	6		5	0														
785	2	3027	0	1	16	-9	2	0	3	9	7	3	9	10	2		5	3														
11399	2	5223	1	0	16	-8	2	1	6	2	8	5	6	8	3	3	5	3	2	5	5	1	5	1	1	4	3	1	7	3	4	6
5139	2	5780	1	0	16	-6	4	1	5	4	7	3	6	10	4	0	2	0	2	3	4	2	2	4	3	1	5	2	7	4	5	7
12930	1	2220	1	0	14	-5	1	1	4	7	9	3	8	8	1	0	8	2	3	1	2	4	1	1	1	2	5	3	7	5	1	6
32072	2	2506	1	0	13	-3	1	1	8	3	5	3	6	10	1	0	6	0	4	2	2	2	1	2	3	1	7	3	3	5	2	5
29909	2	2356	1	0	16	-7	3	1	6	5	9	5	8	10	5	3	3	2	3	3	1	4	2	3	4	1	1	1	6	2	6	7
5151	2	12774	6	0	13	-5	1	3	5	2	5	5	2	9	2	0	8	0	5	5	4	3	2	2	5	1	4	2	5	2	1	6
35994	2	459	9	0	13	-6	1	3	3	4	3	4	1	8	3	0	5	1	2	3	4	5	2	4	3	2	1	5	1	1	6	6
29947	2	1910	1	0	12	-3	4	1	5	6	8	3	5	5	1	6	4	2	5	3	5	1	1	5	3	1	6	1	5	3	1	3
1265	2	1937	1	0	16	-8	1	1	1	2	8	5	8	10	3		5	3														
13843	2	872	5	0	15	-6	3	2	5	6	5	3	4	8	6	0	3	0	5	2	5	2	2	3	2	4	4	1	7	3	5	7
17043	2	7902	1	0	12	-6	1	1	6	2	5	3	6	9	1		5	0														
4369	2	3147	1	0	14	-9	1	1	4	3	7	3	6	10	3	6	2	2	1	2	2	3	1	3	1	2	2	1	7	1	1	6
1264	2	1902	2	0	12	-5	1	1	5	3	8	5	5	5	7	3	7	0	3	2	5	3	1	5	1	1	1	4	7	4	1	6
22134	2	1698	6	0	12	-2	1	3	9	4	9	5	4	10	5	3	5	0	5	1	4	1	3	1	1	5	2	6	7	6	2	5
2214	2	24																														
35609	2	998	1	1	14	-9	4	1	6	1	8	6	3	2	1	6	9	0	5	1	5	1	5	1	4	3	6	1	7	1	3	7
30032	2	5987	4	4	12	-5	5	3	4	8	8	3	9	4	7		6	3														
37522	2	5009	1	0	15	-8	3	1	2	7	7	2	8	10	2	6	4	2	2	3	3	2	5	3	3	2	7	2	3	5	6	6
13020	2	5935	1	0	16	-6	3	1	3	6	8	5	6	10	3	6	4	0	2	1	1	1	4	1	1	4	7	2	1	5	3	4
2330	2	1179	8	1	13	-5	1	3	4	4	6	4	5	8	2	0	6	1	1	1	3	4	3	1	1	2	7	2	5	6	4	1
17759	2	3170	1	0	16	-9	1	1	9	6	4	3	7	10	5	0	6	1	1	3	4	4	4	4	1	2	6	1	1	1	7	7
17091	2	3967	1	0	16	-8	3	1	5	7	5	4	7	8	1	3	5	2	5	1	5	2	1	5	3	2	7	2	1	4	6	6
31179	2	3798																														
15152	2	8495	1	0	14	-9	3	1	4	1	4	4	8	10	1		6	1														
24476	1	142	3	0	16	-8	4	2	2	9	8	3	8	4	8	0	4	2	1	5	5	5	1	3	5	1	3	1	7	4	1	4
35938	2	1165																														
38187	1	3062	3	0	13	-5	4	2	6	4	6	3	5	9	2	3	7	1	4	1	1	4	3	4	3	1	7	2	7	3	1	1
26953	2	1239	7	0	15	-5	1	3	1	2	9	5	2	6	1	3	2	0	2	4	4	5	5	3	1	4	1	3	5	5	1	6
9498	2	981	1	0	15	-2	1	1	5	1	8	5	4	1	6		5	1														
36038	2	1542	7	1	13	-7	1	3	3	6	8	6	1	3	1	0	5	0	1	1	4	1	2	2	2	1	7	4	2	5	5	6
15496	2	5	1	1	14	-7	1	1	5	1	8	5	6	9	3	0	7	1	3	1	5	3	4	3	3	2	5	3	7	5	3	4
33922	1	2769	1	1	15	-8	1	1	2	1	8	4	4	6	1	6	3	3	3	1	4	2	1	1	3	2	7	2	1	5	5	6
6147	2	2159	6	0	16	-2	1	3	1	2	9	5	1	8	6	3	5	0	2	4	1	3	2	4	1	2	3	1	7	1	3	5
15890	2	7890	1	0	13	-5	5	1	7	1	4	6	4	10	4	0	1	0	5	1	4	5	1	1	5	3	4	4	7	2	1	3
32727	1	3	1	0	14	-7	3	1	3	3	7	5	6	10	2	0	2	0	4	1	4	4	1	2	4	3	1	2	2	4	6	7
15488	2	2211	8	2	13	-4	3	3	3	7	5	5	6	7	5	0	6	0	2	3	2	5	5	1	3	3	1	2	5	3	3	6
37588	1	449	1	0	15	-7	2	1	4	4	5	3	7	3	2	3	5	2	3	2	1	5	5	4	3	1	7	4	3	1	3	5
4447	2	3335	1	0	14	-9	3	1	3	6	2	5	6	9	1	3	6	2	3	5	2	3	4	5	1	2	7	3	5	3	3	6
9633	2	945	3	0	16	-6	3	2	5	6	6	5	9	7	1	0	3	0	5	4	3	1	3	4	1	3	6	1	7	1	5	7
12155	2	228	1	0	16	-5	1	1	2	9	5	4	9	9	2	0	7	0	1	5	5	5	5	4	4	1	7	2	1	5	3	5
9654	2	2945	1	0	16	-6	1	1	2	2	7	5	7	5	4		8	3														
7068	2	3787	3	0	13	-5	1	2	6	1	6	6	8	5	1	3	2	0	1	3	4	1	4	2	2	4	7	2	1	4	6	6
1044	1	1558	4	0	12	-6	3	2	6	7	2	1	5	8	1	0	5	1	5	4	1	5	3	2	5	1	6	1	7	4	1	5
32919	1	3443	1	2	15	-9	1	1	2	5	4	4	6	2	4		5	2														
35488	2	2748	5	0	12	-7	1	2	5	9	6	3	8	8	1	0	2	0	5	4	2	5	2	5	2	4	6	1	7	4	1	7
18744	2	1824	7	0	13	-5	1	3	4	1	9	5	2	7	3	0	9	0	3	3	5	1	2	5	1	3	6	4	2	6	6	5
19725	2	1372	6	0	16	-9	1	3	7	4	4	4	4	3	1	0	6	2	3	1	4	1	1	1	1	1	1	2	3	6	1	6
26973	2	1976	1	1	15	-8	1	1	2	4	4	3	8	1	1	6	1	0	1	1	5	2	2	1	3	5	7	1	1	6	4	6
2343	1	2516	6	0	16	-5	3	3	3	6	9	3	3	8	1	0	8	0	1	5	5	5	1	4	4	1	3	5	6	4	1	7
15028	2	2000	1	0	16	-8	1	1	6	9	6	3	9	4	3	0	5	3	5	2	3	1	1	1	2	1	1	1	6	7	1	7
35211	2	2831	1	0	14	-8	3	1	5	2	6	5	7	10	3		5	3														
12089	1	1247	1	0	14	-5	4	1	5	3	9	4	7	9	2	3	5	0	1	4	4	4	2	2	1	1	7	6	7	4	4	6
34629	1	2479	2	2	12	-3	3	2	8	5	7	5	5	3	1	0	8	0	5	1	5	5	1	1	1	1	6	2	7	2	1	2
19876	1	6688	1	0	16	-9	3	1	1	3	7	3	9	9	6	0	6	1	4	1	4	4	1	2	2	2	3	2	7	1	6	6
26088	1	1678	2	0	13	-9	2	1	5	7	5	4	6	7	2	0	3	2	1	5	2	4	1	3	1	1	1	2	1	1	1	7
11957	2	19	1	0	14	-8	5	1	8	1	8	5	3	5	4	0	5	1	1	3	3	4	2	4	5	1	4	3	3	5	1	5
34849	1	0	0	1	15	-5	2	0	9	7	5	4	8	4	10		5	0														
31950	2	4770	1	0	16	-9	3	1	7	6	7	4	8	10	7	6	3	3	4	3	4	1	1	3	3	1	7	2	7	1	4	6
35311	2	2903	2	0	14	-8	1	1	7	2	6	4	6	10	2	3	6	1	3	1	4	3	1	1	4	3	4	1	3	2	4	6
10046	2	1958	3	0	13	-9	1	2	4	7	8	5	5	9	1	3	2	1	4	4	4	3	4	4	3	4	2	2	5	2	1	6
33569	2	1568	6	0	12	-7	4	3	8	6	6	5	4	4	1	0	4	0	5	1	3	3	5	1	1	3	7	4	5	5	1	3
38580	2	3655	1	0	13	-6	1	1	4	4	9	6	3	5	1	3	6	2	5	1	2	5	5	1	4	3	6	1	3	2	2	6
11856	3	677	8	0	13	-4	1	3	6	7	4	5	1	7	2	0	7	0	5	1	3	4	5	4	4	4	6	2	2	1	7	6
18629	2	5371	1	0	16	-9	4	1	5	1	9	4	8	10	3		4	3														
5252	2	3235	2	0	14	-7	1	1	2	3	5	5	6	8	3	0	6	3	2	3	5	2	2	1	4	1	3	2	7	4	4	7
16365	1	2584	6	0	12	-6	3	3	5	6	4	5	4	7	4		8	0														
7749	2	2953	1	0	14	-7	1	1	2	1	6	3	8	10	2		1	1														
11802	2	2507	1	0	16	-8	3	1	4	2	2	3	6	6	3	3	6	2	2	1	4	5	2	1	3	3	1	2	6	1	7	7
21230	1	4900	1	0	14	-7	1	1	1	1	6	5	9	7	3	0	2	0	2	1	5	2	1	1	1	1	5	1	7	4	3	7
8107	2	3371	1	0	15	-3	3	1	4	1	3	5	9	9	2	0	2	2	5	1	2	5	3	3	4	2	5	1	4	2	1	4
6120	2	853	10	0	13	-6	1	4	4	1	7	6	1	1	5	0	2	0	1	1	5	2	1	2	3	2	5	4	2	5	5	7
14188	2	2477	1	0	16	-8	1	1	1	5	8	6	5	10	4		2	3														
29759	2	2490	1	1	16	-9	1	1	1	3	4	3	8	8	2	0	3	0	2	3	4	4	2	3	3	1	2	2	1	5	6	7
35051	2	4223	2	0	13	-3	1	1	5	3	6	4	5	10	3		4	1														
27848	2	3170	2	1	14	-9	2	1	8	3	5	4	3	3	5	6	4	3	1	1	5	2	1	3	1	4	6	4	2	4	7	7
9723	1	1933																														
33597	2	2374	1	0	16	-9	1	1	1	9	4	2	2	10	2	3	7	1	2	3	4	1	3	5	2	1	2	1	7	4	2	5
15912	2	4063	1	0	12	-9	4	1	8	4	9	4	7	10	3	0	4	1	5	1	1	1	4	1	1	2	1	3	3	5	1	4
33940	2	4258	1	0	16	-8	1	1	3	1	9	7	4	9	1	6	5	1	4	1	5	1	3	5	3	4	5	1	1	1	7	7
17862	2	971	5	0	14	-7	3	2	6	3	7	7	4	9	1	0	5	0	1	2	5	2	1	5	3	2	6	1	4	5	7	6
5203	2	1415	2	0	15	-5	3	1	4	8	9	5	5	4	5	3	3	0	3	2	2	5	4	3	5	3	1	4	6	5	2	5
7531	1	1739	6	0	16	-7	1	3	2	3	7	4	2	3	2	0	6	0	1	5	2	2	2	4	1	3	4	1	6	1	1	6
2279	1	1483	1	0	16	-9	4	1	4	5	6	6	6	8	1	0	5	1	1	1	4	3	1	2	4	2	5	2	1	5	5	6
2434	2	2098	10	0	13	-7	1	4	3	5	1	4	1	6	1	3	6	0	1	4	1	4	4	5	2	2	4	1	5	7	1	7
22090	2	529	1	0	14	-8	5	1	3	4	5	4	8	10	2	3	6	3	5	1	1	1	2	1	1	4	1	1	6	2	1	4
25979	2	1619	16	0	16	-8	1	4	2	2	8	7	1	1	1	0	1	0	3	5	5	1	1	3	3	2	2	1	5	7	1	7
33458	2	530	1	1	13	-4	4	1	8	5	7	3	6	6	4	0	7	0	2	4	3	1	1	3	1	2	7	4	6	3	1	5
12085	2	5094	3	1	13	-2	3	2	6	7	6	6	3	4	2	0	7	0	5	5	4	1	1	1	4	1	1	3	2	1	4	5
5343	1	193	2	0	14	-9	1	1	1	2	7	5	4	7	1	0	9	2	1	1	5	1	2	1	4	2	2	2	1	5	6	7
38094	1	444	3	0	15	-6	1	2	3	6	6	5	2	4	1	0	5	0	4	5	5	5	1	2	4	1	7	1	1	7	2	7
37531	2	1330	7	0	15	-9	1	3	1	7	5	5	2	4	1	0	4	0	5	5	5	2	1	4	5	2	2	1	5	7	1	7
22097	2	1897	4	0	12	-3	1	2	3	4	9	6	4	4	4	3	1	0	5	1	5	1	5	1	4	5	7	1	7	4	1	1
22897	1	1471	3	0	13	-5	3	2	5	8	2	4	5	6	5	0	2	1	1	4	5	1	2	5	5	1	7	5	7	6	3	3
5781	2	680	6	2	12	-2	4	3	5	6	7	4	4	4	1		7	2														
37740	2	2060	1	0	16	-9	1	1	3	9	6	3	5	1	1	3	1	0	1	3	3	5	3	3	3	2	2	2	1	1	7	6
10220	2	3667	1	0	16	-9	4	1	5	1	8	4	7	10	1	0	6	1	3	1	4	5	2	2	3	2	1	1	7	4	1	7
29748	2	4841	1	1	15	-8	4	1	5	3	7	5	6	10	3	3	3	1	1	2	1	4	1	5	2	1	7	1	6	2	4	6
37387	2	9385	1	1	15	-5	1	1	4	3	8	3	6	10	2	3	8	2									4	2	1	1	7	6
14741	2	736	12	0	15	-6	1	4	5	5	3	6	1	8	1	3	6	1	1	1	5	2	1	1	3	3	5	4	2	4	3	5
15743	2	1777	2	1	13	-6	3	1	6	5	6	6	6	9	3	6	5	0	1	5	4	4	4	3	4	4	3	1	3	2	5	7
19900	2	3284																														
17267	2	1834	1	0	16	-5	1	1	5	5	7	5	1	10	1		7	0														
5193	2	2524																														
15466	1	1217	3	0	12	-2	1	2	5	9	4	2	6	3	5	3	9	0	3	5	3	1	4	4	1	2	1	1	6	7	1	7
23911	2	1969	1	0	15	-8	1	1	2	5	6	4	5	6	1	3	3	3	5	1	3	4	1	1	5	1	4	1	3	7	2	6
25841	2	3590	2	0	13	-9	1	1	2	3	7	4	5	9	4	6	5	1	5	5	3	5	1	2	5	5	4	1	3	2	2	6
24138	1	2055	1	0	14	-6	4	1	6	3	9	4	8	9	5	0	7	0	3	1	4	4	2	3	1	3	6	3	7	6	6	1
15982	2	2222	3	3	16	-8	3	2	8	3	9	4	5	8	2	0	4	2	1	1	5	1	1	2	5	1	5	1	7	4	2	5
5563	2	8073	2	0	14	-9	1	1	2	4	6	3	6	10	1		8	3														
15318	2	2442	1	1	12	-3	1	1	9	1	8	5	6	7	2	0	3	1	5	3	3	1	3	5	4	3	6	1	7	2	1	5
6807	2	4424	1	0	16	-9	3	1	1	8	7	5	6	7	1	0	1	0	1	1	3	1	1	5	4	2	6	1	1	3	7	7
4995	1	506	9	1	15	-2	1	3	4	4	9	5	1	10	5	0	5	1	2	5	1	5	5	5	1	2	5	2	5	3	1	6
7301	2	423	2	1	14	-9	2	1	8	3	5	4	7	9	2		5	0														
3102	2	2634	1	0	16	-7	1	1	3	2	8	4	8	9	2	3	5	0	1	3	2	3	4	3	3	3	5	1	2	1	6	7
30980	1	0	1	1	14	-6	4	1	8	8	8	5	8	9	1	3	4	0	5	1	2	4	3	1	4	2	2	1	7	4	6	6
7604	1	3950	1	0	12	-5	3	1	8	2	9	4	7	10	4	6	4	2	2	2	5	1	3	2	2	3	7	2	7	1	5	7
1208	1	3806	1	0	16	-7	2	1	7	7	9	4	9	10	1		6	0														
28722	2	1135	3	0	14	-8	4	2	6	5	5	3	7	8	1		1	0														
26790	1	1549	2	1	15	-4	3	1	6	6	7	4	6	3	2	6	9	0	1	1	2	5	1	3	1	1	7	3	5	7	2	4
8576	1	2854	4	0	12	-9	1	2	3	8	2	3	3	10	2	3	7	1	1	5	5	5	1	5	1	2	5	1	4	7	4	7
7599	2	2848	1	0	15	-6	1	1	3	5	8	4	4	4	1	6	5	0	1	1	5	3	1	3	2	3	6	2	1	5	3	6
32196	2	2387	1	0	16	-8	1	1	1	3	7	4	6	8	1	0	8	0	3	1	1	5	5	5	4	4	3	2	1	5	5	6
6725	2	513	6	5	16	-7	1	3	2	7	3	3	8	9	4	3	2	1	3	4	4	2	5	5	1	1	2	4	5	1	3	6
6271	2	4316	1	0	16	-6	1	1	2	6	9	4	9	10	1	6	8	0	3	2	5	2	2	5	1	1	7	2	1	5	6	5
26610	1	3635	10	2	14	-8	3	4	4	5	7	4	7	9	1	0	8	0	2	2	3	1	3	4	3	1	2	2	6	4	6	7
9725	2	1143	2	0	16	-7	3	1	5	6	9	4	6	10	1	0	4	1				1				1	7	2	7	3	1	5
15230	2	1061	2	1	15	-7	2	1	6	4	8	5	6	4	5	3	1	2	3	1	2	3	5	1	1	1	7	2	5	5	5	7
29879	2	2171	1	0	16	-9	1	1	1	2	6	4	6	10	1	0	5	0	3	1	5	1	4	1	4	2	3	1	7	4	4	7
12787	1	3471	1	0	16	-8	1	1	2	6	7	5	7	10	2	3	3	2	4	3	5	5	1	2	1	4	3	1	2	1	6	7
12852	2	2300	3	0	13	-8	1	2	5	6	6	3	4	10	6	0	3	1	5	5	2	1	5	5	3	5	7	1	3	1	7	6
38246	1	2145	1	0	12	-6	1	1	2	1	9	6	1	10	3	0	3	0	5	2	4	2	3	3	4	5	6	1	2	7	2	6
3718	1	2498	1	0	12	-6	4	1	4	1	9	4	4	8	5	3	3	2	4	5	1	5	4	1	1	1	3	4	3	5	1	4
9836	1	0	3	1	13	-4	2	2	6	5	5	5	4	2	2	0	8	0	1	3	2	5	3	4	3	1	1	5	4	3	1	1
4347	2	1414	1	0	14	-3	2	1	7	1	8	5	7	10	2	3	3	0	5	2	1	1	5	5	4	5	7	2	7	4	1	1
30511	1	1911	5	0	16	-9	1	2	8	5	1	3	4	5	1	0	8	0	4	5	4	4	3	4	1	2	2	1	5	4	7	5
23445	2	3719	2	1	16	-7	1	1	4	8	9	2	8	6	2	0	4	0	3	4	4	1	1	2	4	2	3	2	1	5	6	6
33411	2	1696	1	0	15	-8	3	1	8	3	7	6	7	2	3	6	1	2	5	4	2	4	2	3	4	1	4	1	3	2	2	7
36069	1	2511	2	0	16	-7	3	1	9	5	8	4	7	9	3	0	6	0	1	1	4	3	3	2	1	1	7	1	6	6	3	5
35757	1	860	7	1	13	-6	4	3	5	5	6	4	5	9	2	0	5	0	2	1	2	2	5	1	1	2	7	5	2	5	7	4
7534	1	1071	4	1	16	-7	1	2	1	9	3	4	4	6	3	0	3	0	2	5	4	4	5	1	1	3	5	3	7	5	1	2
32419	2	1615	2	0	13	-5	1	1	5	2	8	5	5	10	1	0	6	0	2	3	5	1	3	3	5	3	7	3	3	6	3	1
35333	1	1916	6	1	15	-8	1	3	2	6	8	5	2	2	1	0	9	0	3	5	3	3	1	3	1	2	2	1	7	7	4	7
21248	1	973	7	0	13	-6	1	3	4	2	6	6	1	6	3	0	5	2	1	3	1	3	1	2	4	4	2	3	1	1	5	7
32489	1	4619	1	0	16	-6	2	1	3	3	5	3	8	10	5	6	3	1	5	5	3	5	1	3	5	3	1	2	1	2	1	7
1494	2	498																														
1180	1	783	3	2	13	-6	2	2	8	3	4	3	6	7	6	0	2	2		5			4				7	4	1	5	2	6
30667	2	1103	42	0	13	-6	1	5	3	3	5	7	1	1	1	3	1	0	2	5	1	2	2	5	5	1	5	1	5	7	1	5
23685	2	1514	7	1	12	-2	3	3	7	5	4	6	2	7	1	0	9	1	3	4	5	4	2	2	1	3	1	1	7	6	1	7
19777	2	5443	3	0	13	-9	3	2	5	4	4	5	7	8	7	0	5	3	5	3	1	4	4	5	2	3	4	1	3	1	4	6
37515	1	3209	2	0	12	-2	1	1	8	1	2	4	7	7	6	6	7	0	1	5	3	1	2	3	4	2	2	3	5	1	1	1
10804	2	3117	2	0	14	-8	1	1	1	1	2	7	3	10	1	0	5	0	1	5	5	3	2	1	1	4	5	1	7	4	1	6
14354	2	1257	1	0	15	-7	1	1	2	4	1	6	3	5	5	0	5	0	5	1	5	4	1	2	5	5	7	5	3	1	6	7
33035	2	2763																														
22204	1	403	1	0	15	-7	1	1	2	7	3	3	7	7	2	0	4	0	5	1	2	4	2	3	5	1	6	1	4	2	1	5
11220	1	2142	2	0	16	-9	3	1	6	2	7	6	8	6	5	0	1	0	2	3	3	4	1	3	5	1	1	5	7	1	1	6
17303	2	2644	1	0	13	-5	1	1	3	7	6	5	4	8	1	6	8	0	4	3	2	3	4	3	3	3	2	1	2	2	2	7
7249	2	2647																														
3591	2	2155	1	0	13	-6	1	1	3	2	6	6	4	9	1	3	3	0	5	1	1	1	4	1	2	1	3	2	5	4	1	2
3210	2	18	2	1	14	-6	2	1	9	8	4	3	8	10	2		2	0														
35305	1	4946	1	0	16	-6	3	1	2	1	8	5	3	4	4	0	9	0	5	2	1	5	2	3	3	2	5	1	1	7	6	7
22584	2	1462	2	0	15	-8	1	1	3	4	5	3	6	8	5	0	3	1	2	4	4	3	5	5	4	2	7	3	7	5	3	6
3896	2	2235	5	0	15	-6	1	2	2	7	1	5	1	3	1	3	9	0	4	3	5	2	1	5	3	3	6	7	6	1	3	7
36557	2	847	2	0	15	-6	4	1	6	7	5	5	9	7	7	3	5	3	1	1	3	1	2	3	1	2	7	2	1	4	5	6
12866	2	1710	4	0	16	-9	1	2	1	2	5	4	5	9	1		6	1														
12669	2	1567	1	0	14	-9	1	1	1	1	6	7	7	9	1	0	8	3	4	1	4	2	1	4	5	2	5	1	7	4	3	7
25426	2	5100	1	1	16	-9	1	1	3	4	7	4	5	10	1		8	1	1	2	2	5	3	1	3	2	2	1	1	1	7	7
25663	2	1853																														
22956	2	1075	6	0	15	-2	1	3	2	4	8	5	1	7	4	0	4	0	2	2	4	3	1	3	3	3	1	5	4	3	2	7
37133	2	1678	2	0	16	-5	1	1	8	8	3	4	3	6	3	3	6	1	1	1	5	2	1	3	1	5	6	2	4	1	6	7
37797	2	2711	5	0	16	-7	1	2	2	6	5	4	3	9	2	3	8	0	2	4	4	5	2	2	1	2	4	1	4	7	4	7
26268	2	935	5	0	14	-5	4	2	4	6	8	3	3	5	2	0	8	0	2	1	4	5	2	1	5	4	1	6	7	1	2	5
28887	2	2149	5	0	16	-8	3	2	7	3	6	4	6	3	1	6	5	0	1	1	5	1	2	5	5	3	7	2	7	1	1	1
18010	2	2374	5	0	12	-2	3	2	9	6	8	4	3	7	8	0	4	2	1	5	4	4	2	4	2	1	1	6	7	4	1	2
7756	2	1987	2	0	13	-6	1	1	2	6	3	4	8	6	5	6	8	3	5	5	3	4	1	5	4	1	1	3	4	1	2	6
22546	1	1216	1	1	16	-8	2	1	6	2	9	5	7	8	4	6	2	0	2	4	4	1	1	5	2	3	7	3	4	1	2	3
30555	1	0	1	1	14	-7	2	1	7	1	8	5	7	2	1	0	8	0	1	1	5	2	4	3	5	2	4	1	1	5	6	7
36430	2	2057	8	0	16	-6	3	3	4	4	6	6	2	2	2	0	6	0	4	5	3	3	1	2	2	1	3	4	7	1	2	5
20559	2	2217	5	0	16	-6	1	2	9	1	7	6	5	5	2	0	6	2	1	5	4	4	1	3	3	3	5	1	7	1	4	5
34602	2	1564	1	0	14	-8	1	1	1	9	8	4	7	10	2	3	5	1	4	2	2	1	5	5	4	5	7	2	1	4	2	3
36927	1	0	1	0	14	-8	1	1	2	6	9	6	5	1	1	3	1	0	5	3	4	5	5	5	1	4	2	2	1	4	6	7
9974	2	7906	2	0	12	-2	1	1	6	3	7	4	9	9	7	3	1	2	5	5	2	5	5	5	1	4	6	1	5	5	2	1
20080	1	6617																														
30652	2	3010	1	0	14	-6	3	1	5	6	9	4	9	9	3	3	3	2	1	5	2	1	1	5	3	1	1	2	2	4	6	7
315	2	1875	1	0	12	-2	1	1	9	1	7	4	1	9	2	6	6	1	3	1	5	5	2	2	2	3	7	3	3	5	3	4
27859	2	1900	1	0	14	-8	4	1	6	5	6	3	9	10	1		3	0														
9134	2	615	3	0	13	-5	1	2	5	4	9	4	2	9	2	0	8	0	5	4	4	3	4	1	4	2	4	2	5	2	1	4
23816	1	467	2	0	12	-4	1	1	5	7	7	4	8	10	4		3	2														
37005	2	1115	2	0	16	-9	3	1	2	4	7	6	1	6	3	0	3	1	3	4	2	2	2	4	3	2	2	1	7	7	2	6
17563	2	2184	1	0	14	-9	3	1	6	1	3	5	8	10	2		8	0														
35481	2	1651	2	0	14	-9	2	1	5	7	2	3	9	10	3		5	1														
8744	1	1697	1	0	14	-8	1	1	3	1	7	4	7	10	1	0	8	3	1	1	4	4	1	4	2	1	7	3	4	6	3	5
15138	2	867	3	1	13	-9	3	2	3	5	3	3	5	7	2	0	4	1	1	2	1	1	2	5	1	4	1	3	7	2	1	7
27254	2	2460	5	0	15	-6	1	2	2	6	7	4	2	9	4	0	3	0	1	1	5	4	1	3	3	2	6	4	6	3	5	7
22128	2	7093	1	0	16	-8	1	1	9	1	7	6	4	5	3		2	2														
6001	2	4527	1	0	13	-7	1	1	9	3	1	6	9	9	3	6	4	1	5	5	5	2	3	2	5	3	6	1	6	2	6	7
8418	2	4498	1	1	16	-8	2	1	9	1	7	6	6	10	3		3	3														
3598	2	2849	1	0	16	-8	3	1	5	2	1	6	4	9	5	3	5	3	1	4	5	3	1	2	5	2	1	7	7	4	4	7
3318	2	2836	1	0	14	-5	3	1	3	1	5	7	3	9	2	0	7	1	1	1	2	1	1	3	1	1	1	1	7	4	1	2
23001	2	1384	4	1	16	-7	2	2	9	6	9	4	4	6	3	3	6	0	1	4	4	5	2	4	4	3	4	7	7	1	5	6
33231	2	2475																														
31361	1	7361	2	1	14	-9	1	1	9	4	9	4	5	1	6	0	5	1	5	3	5	5	1	5	3	2	7	1	2	6	6	5
8178	2	1726	4	0	14	-7	1	2	5	2	7	6	4	7	3	3	1	0	1	5	5	5	4	4	1	5	2	1	6	4	5	7
23165	2	2224	1	0	16	-9	1	1	1	9	9	3	7	10	2		7	2														
23922	1	3203	5	0	16	-9	1	2	2	6	9	4	4	10	5		5	1														
24840	1	6607	1	1	16	-9	3	0	4	4	8	5	9	8	2	6	2	3	2	1	4	3	1	1	5	2	2	7	7	1	4	6
29717	1	800	17	3	13	-2	1	4	8	8	3	3	3	10	2	0	6	1	5	4	1	5	5	5	3	2	4	5	1	1	7	5
36614	2	1455	6	0	12	-5	1	3	6	3	5	5	2	6	1		5	0														
743	2	1819	1	0	16	-8	3	1	4	2	4	6	5	7	1	0	4	3	2	2	1	3	3	4	2	5	2	6	7	1	2	6
2745	2	1114	1	0	12	-5	1	1	5	1	8	6	5	7	5	0	6	0	1	5	5	5	5	5	1	2	6	2	7	4	3	7
12038	1	4043	1	0	16	-8	1	1	4	3	2	4	8	9	2	0	2	1	1	1	5	1	3	5	5	5	4	1	7	3	4	7
14806	2	4444	1	0	16	-9	1	1	2	8	8	4	5	8	2	0	9	0	1	1	5	3	1	4	4	1	5	1	1	3	7	7
24040	2	2895	1	0	14	-7	2	1	9	3	4	3	8	6	2	0	6	2	1	5	4	4	1	3	1	1	6	6	7	5	4	4
16908	2	1933																														
15537	2	2378	2	1	14	-5	4	1	4	8	9	6	6	7	8	0	2	3	1	5	1	3	1	4	1	3	4	2	7	5	1	7
17577	1	0	9	1	12	-2	1	3	4	5	6	5	5	8	8	3	7	0	1	4	2	4	1	3	2	3	6	2	7	5	5	1
12243	2	1300	6	0	14	-6	1	3	4	1	2	6	1	3	1	0	3	0	1	5	4	1	1	4	1	2	5	1	7	2	4	5
11547	2	1171	6	0	14	-7	1	3	1	9	5	3	5	10	1		8	0														
14909	2	3875	1	0	15	-6	1	1	5	3	1	5	7	10	1		7	0														
